agent_id,starting_date,year,total_work_hours,total_commission,agent_key
447,2/1/2008,2015.0,618.0,2056.0,6410
447,2/1/2008,2016.0,1628.0,2369.0,6411
447,2/1/2008,2017.0,517.0,2097.0,6412
448,13/4/1994,1994.0,882.0,4176.0,6413
448,13/4/1994,1995.0,1141.0,4582.0,6414
448,13/4/1994,1996.0,1191.0,5778.0,6415
448,13/4/1994,1997.0,933.0,1711.0,6416
448,13/4/1994,1998.0,1732.0,5926.0,6417
448,13/4/1994,1999.0,690.0,1249.0,6418
448,13/4/1994,2000.0,1273.0,1735.0,6419
448,13/4/1994,2001.0,362.0,780.0,6420
448,13/4/1994,2002.0,1590.0,4171.0,6421
448,13/4/1994,2003.0,1193.0,2632.0,6422
448,13/4/1994,2004.0,1545.0,6435.0,6423
448,13/4/1994,2005.0,1116.0,2685.0,6424
448,13/4/1994,2006.0,765.0,3745.0,6425
448,13/4/1994,2007.0,834.0,2463.0,6426
448,13/4/1994,2008.0,1585.0,2554.0,6427
448,13/4/1994,2009.0,1717.0,2575.0,6428
448,13/4/1994,2010.0,966.0,2596.0,6429
448,13/4/1994,2011.0,1675.0,2655.0,6430
448,13/4/1994,2012.0,485.0,1217.0,6431
448,13/4/1994,2013.0,1623.0,6969.0,6432
448,13/4/1994,2014.0,513.0,2364.0,6433
448,13/4/1994,2015.0,284.0,1243.0,6434
448,13/4/1994,2016.0,990.0,4322.0,6435
448,13/4/1994,2017.0,1525.0,6815.0,6436
449,5/5/2002,2002.0,680.0,1612.0,6437
449,5/5/2002,2003.0,463.0,1966.0,6438
449,5/5/2002,2004.0,997.0,1559.0,6439
449,5/5/2002,2005.0,1801.0,5940.0,6440
449,5/5/2002,2006.0,1338.0,3158.0,6441
449,5/5/2002,2007.0,1621.0,3165.0,6442
449,5/5/2002,2008.0,1462.0,6347.0,6443
449,5/5/2002,2009.0,174.0,627.0,6444
449,5/5/2002,2010.0,208.0,747.0,6445
449,5/5/2002,2011.0,1712.0,1823.0,6446
449,5/5/2002,2012.0,561.0,1417.0,6447
449,5/5/2002,2013.0,1306.0,3346.0,6448
449,5/5/2002,2014.0,516.0,1808.0,6449
449,5/5/2002,2015.0,302.0,778.0,6450
449,5/5/2002,2016.0,325.0,728.0,6451
449,5/5/2002,2017.0,1159.0,4487.0,6452
450,24/1/2005,2005.0,1780.0,5371.0,6453
450,24/1/2005,2006.0,979.0,3071.0,6454
450,24/1/2005,2007.0,600.0,2540.0,6455
450,24/1/2005,2008.0,981.0,2960.0,6456
450,24/1/2005,2009.0,509.0,1855.0,6457
450,24/1/2005,2010.0,449.0,2156.0,6458
450,24/1/2005,2011.0,1540.0,5630.0,6459
450,24/1/2005,2012.0,1530.0,6618.0,6460
450,24/1/2005,2013.0,1355.0,3290.0,6461
450,24/1/2005,2014.0,1281.0,5139.0,6462
450,24/1/2005,2015.0,1557.0,7731.0,6463
450,24/1/2005,2016.0,310.0,873.0,6464
450,24/1/2005,2017.0,913.0,2026.0,6465
451,27/1/2007,2007.0,1474.0,3309.0,6466
451,27/1/2007,2008.0,1189.0,2802.0,6467
451,27/1/2007,2009.0,1493.0,1893.0,6468
451,27/1/2007,2010.0,579.0,2465.0,6469
451,27/1/2007,2011.0,1456.0,5510.0,6470
451,27/1/2007,2012.0,239.0,327.0,6471
451,27/1/2007,2013.0,1527.0,4471.0,6472
451,27/1/2007,2014.0,839.0,2975.0,6473
451,27/1/2007,2015.0,969.0,2099.0,6474
451,27/1/2007,2016.0,1397.0,4233.0,6475
451,27/1/2007,2017.0,1437.0,4770.0,6476
452,5/3/1991,1991.0,340.0,489.0,6477
452,5/3/1991,1992.0,1313.0,2867.0,6478
452,5/3/1991,1993.0,972.0,3780.0,6479
452,5/3/1991,1994.0,158.0,238.0,6480
452,5/3/1991,1995.0,1577.0,7127.0,6481
452,5/3/1991,1996.0,384.0,1495.0,6482
452,5/3/1991,1997.0,1871.0,3564.0,6483
452,5/3/1991,1998.0,1827.0,1947.0,6484
452,5/3/1991,1999.0,139.0,372.0,6485
452,5/3/1991,2000.0,714.0,3540.0,6486
452,5/3/1991,2001.0,230.0,266.0,6487
452,5/3/1991,2002.0,1530.0,7567.0,6488
452,5/3/1991,2003.0,834.0,2584.0,6489
452,5/3/1991,2004.0,944.0,1009.0,6490
452,5/3/1991,2005.0,361.0,1464.0,6491
452,5/3/1991,2006.0,734.0,1451.0,6492
452,5/3/1991,2007.0,1426.0,1795.0,6493
452,5/3/1991,2008.0,1172.0,4542.0,6494
452,5/3/1991,2009.0,1688.0,5581.0,6495
452,5/3/1991,2010.0,1263.0,2378.0,6496
452,5/3/1991,2011.0,1904.0,8075.0,6497
452,5/3/1991,2012.0,514.0,2023.0,6498
452,5/3/1991,2013.0,358.0,510.0,6499
452,5/3/1991,2014.0,1317.0,2754.0,6500
452,5/3/1991,2015.0,1522.0,4536.0,6501
452,5/3/1991,2016.0,1319.0,6336.0,6502
452,5/3/1991,2017.0,656.0,863.0,6503
453,17/7/1999,1999.0,959.0,2213.0,6504
453,17/7/1999,2000.0,1172.0,2775.0,6505
453,17/7/1999,2001.0,1034.0,2356.0,6506
453,17/7/1999,2002.0,1259.0,2626.0,6507
453,17/7/1999,2003.0,640.0,1485.0,6508
453,17/7/1999,2004.0,1773.0,2451.0,6509
453,17/7/1999,2005.0,1726.0,7369.0,6510
453,17/7/1999,2006.0,1383.0,1559.0,6511
453,17/7/1999,2007.0,1561.0,3327.0,6512
453,17/7/1999,2008.0,379.0,758.0,6513
453,17/7/1999,2009.0,749.0,771.0,6514
453,17/7/1999,2010.0,1267.0,3207.0,6515
453,17/7/1999,2011.0,1438.0,1622.0,6516
453,17/7/1999,2012.0,752.0,1334.0,6517
453,17/7/1999,2013.0,599.0,1415.0,6518
453,17/7/1999,2014.0,801.0,1569.0,6519
453,17/7/1999,2015.0,1705.0,1766.0,6520
453,17/7/1999,2016.0,106.0,269.0,6521
453,17/7/1999,2017.0,1096.0,2558.0,6522
454,11/11/2001,2001.0,188.0,660.0,6523
454,11/11/2001,2002.0,307.0,1440.0,6524
454,11/11/2001,2003.0,1864.0,4809.0,6525
454,11/11/2001,2004.0,659.0,2505.0,6526
454,11/11/2001,2005.0,1848.0,4658.0,6527
454,11/11/2001,2006.0,244.0,506.0,6528
454,11/11/2001,2007.0,158.0,776.0,6529
454,11/11/2001,2008.0,908.0,1218.0,6530
454,11/11/2001,2009.0,1081.0,5117.0,6531
454,11/11/2001,2010.0,1622.0,2620.0,6532
454,11/11/2001,2011.0,1229.0,4633.0,6533
454,11/11/2001,2012.0,506.0,2385.0,6534
454,11/11/2001,2013.0,1351.0,6244.0,6535
454,11/11/2001,2014.0,1916.0,4095.0,6536
454,11/11/2001,2015.0,422.0,1424.0,6537
454,11/11/2001,2016.0,1785.0,4919.0,6538
454,11/11/2001,2017.0,866.0,2669.0,6539
455,20/11/1997,1997.0,182.0,289.0,6540
455,20/11/1997,1998.0,1747.0,4939.0,6541
455,20/11/1997,1999.0,456.0,490.0,6542
455,20/11/1997,2000.0,1684.0,3474.0,6543
455,20/11/1997,2001.0,1191.0,5660.0,6544
455,20/11/1997,2002.0,1402.0,2668.0,6545
455,20/11/1997,2003.0,1169.0,3698.0,6546
455,20/11/1997,2004.0,902.0,3074.0,6547
455,20/11/1997,2005.0,1676.0,5428.0,6548
455,20/11/1997,2006.0,703.0,2661.0,6549
455,20/11/1997,2007.0,1911.0,6526.0,6550
455,20/11/1997,2008.0,1036.0,2420.0,6551
455,20/11/1997,2009.0,487.0,2399.0,6552
455,20/11/1997,2010.0,1326.0,5538.0,6553
455,20/11/1997,2011.0,1362.0,3383.0,6554
455,20/11/1997,2012.0,1034.0,1255.0,6555
455,20/11/1997,2013.0,1487.0,6255.0,6556
455,20/11/1997,2014.0,1454.0,1883.0,6557
455,20/11/1997,2015.0,1147.0,4912.0,6558
455,20/11/1997,2016.0,607.0,2792.0,6559
455,20/11/1997,2017.0,608.0,2304.0,6560
456,11/3/1998,1998.0,1102.0,2284.0,6561
456,11/3/1998,1999.0,1721.0,8035.0,6562
456,11/3/1998,2000.0,1841.0,1935.0,6563
456,11/3/1998,2001.0,1284.0,1309.0,6564
456,11/3/1998,2002.0,1142.0,4594.0,6565
456,11/3/1998,2003.0,1504.0,3682.0,6566
456,11/3/1998,2004.0,396.0,481.0,6567
456,11/3/1998,2005.0,586.0,1175.0,6568
456,11/3/1998,2006.0,1355.0,6592.0,6569
456,11/3/1998,2007.0,1914.0,4900.0,6570
456,11/3/1998,2008.0,126.0,574.0,6571
456,11/3/1998,2009.0,338.0,364.0,6572
456,11/3/1998,2010.0,736.0,2263.0,6573
456,11/3/1998,2011.0,1387.0,4794.0,6574
456,11/3/1998,2012.0,697.0,2651.0,6575
456,11/3/1998,2013.0,1840.0,2967.0,6576
456,11/3/1998,2014.0,944.0,1523.0,6577
456,11/3/1998,2015.0,1288.0,5695.0,6578
456,11/3/1998,2016.0,1910.0,8297.0,6579
456,11/3/1998,2017.0,529.0,1898.0,6580
457,1/3/2015,2015.0,1035.0,1074.0,6581
457,1/3/2015,2016.0,1130.0,4561.0,6582
457,1/3/2015,2017.0,555.0,2670.0,6583
458,24/1/2015,2015.0,1343.0,3555.0,6584
458,24/1/2015,2016.0,1277.0,3958.0,6585
458,24/1/2015,2017.0,1606.0,1958.0,6586
459,26/8/2002,2002.0,473.0,1726.0,6587
459,26/8/2002,2003.0,1446.0,4996.0,6588
459,26/8/2002,2004.0,843.0,2713.0,6589
459,26/8/2002,2005.0,239.0,1059.0,6590
459,26/8/2002,2006.0,362.0,1104.0,6591
459,26/8/2002,2007.0,1161.0,1289.0,6592
459,26/8/2002,2008.0,276.0,1005.0,6593
459,26/8/2002,2009.0,156.0,535.0,6594
459,26/8/2002,2010.0,881.0,3076.0,6595
459,26/8/2002,2011.0,1440.0,4184.0,6596
459,26/8/2002,2012.0,860.0,4026.0,6597
459,26/8/2002,2013.0,1511.0,1526.0,6598
459,26/8/2002,2014.0,320.0,1059.0,6599
459,26/8/2002,2015.0,1739.0,5114.0,6600
459,26/8/2002,2016.0,655.0,2612.0,6601
459,26/8/2002,2017.0,299.0,1193.0,6602
460,18/10/2005,2005.0,196.0,461.0,6603
460,18/10/2005,2006.0,1475.0,3765.0,6604
460,18/10/2005,2007.0,372.0,536.0,6605
460,18/10/2005,2008.0,390.0,1829.0,6606
460,18/10/2005,2009.0,200.0,517.0,6607
460,18/10/2005,2010.0,770.0,3363.0,6608
460,18/10/2005,2011.0,1333.0,3718.0,6609
460,18/10/2005,2012.0,885.0,4378.0,6610
460,18/10/2005,2013.0,1583.0,6647.0,6611
460,18/10/2005,2014.0,329.0,1618.0,6612
460,18/10/2005,2015.0,1905.0,3572.0,6613
460,18/10/2005,2016.0,1070.0,3797.0,6614
460,18/10/2005,2017.0,808.0,1600.0,6615
461,3/6/2001,2001.0,99.0,173.0,6616
461,3/6/2001,2002.0,1198.0,5537.0,6617
461,3/6/2001,2003.0,352.0,1366.0,6618
461,3/6/2001,2004.0,1715.0,5291.0,6619
461,3/6/2001,2005.0,1772.0,5241.0,6620
461,3/6/2001,2006.0,1452.0,3235.0,6621
461,3/6/2001,2007.0,1363.0,5831.0,6622
461,3/6/2001,2008.0,1389.0,2783.0,6623
461,3/6/2001,2009.0,1716.0,5318.0,6624
461,3/6/2001,2010.0,1123.0,3334.0,6625
461,3/6/2001,2011.0,1476.0,2447.0,6626
461,3/6/2001,2012.0,378.0,1602.0,6627
461,3/6/2001,2013.0,106.0,255.0,6628
461,3/6/2001,2014.0,1122.0,4924.0,6629
461,3/6/2001,2015.0,227.0,393.0,6630
461,3/6/2001,2016.0,928.0,2474.0,6631
461,3/6/2001,2017.0,179.0,412.0,6632
462,27/2/2013,2013.0,1227.0,5985.0,6633
462,27/2/2013,2014.0,1509.0,1525.0,6634
462,27/2/2013,2015.0,940.0,4043.0,6635
462,27/2/2013,2016.0,803.0,3103.0,6636
462,27/2/2013,2017.0,1635.0,6036.0,6637
463,10/1/2005,2005.0,262.0,367.0,6638
463,10/1/2005,2006.0,1263.0,2568.0,6639
463,10/1/2005,2007.0,1910.0,7403.0,6640
463,10/1/2005,2008.0,330.0,384.0,6641
463,10/1/2005,2009.0,137.0,217.0,6642
463,10/1/2005,2010.0,701.0,1019.0,6643
463,10/1/2005,2011.0,884.0,1022.0,6644
463,10/1/2005,2012.0,1397.0,2403.0,6645
463,10/1/2005,2013.0,1736.0,7160.0,6646
463,10/1/2005,2014.0,1471.0,6805.0,6647
463,10/1/2005,2015.0,348.0,1186.0,6648
463,10/1/2005,2016.0,1068.0,2164.0,6649
463,10/1/2005,2017.0,1892.0,6660.0,6650
464,27/8/2009,2009.0,739.0,3219.0,6651
464,27/8/2009,2010.0,549.0,2313.0,6652
464,27/8/2009,2011.0,682.0,1595.0,6653
464,27/8/2009,2012.0,1371.0,1598.0,6654
464,27/8/2009,2013.0,940.0,3152.0,6655
464,27/8/2009,2014.0,937.0,3541.0,6656
464,27/8/2009,2015.0,1191.0,2910.0,6657
464,27/8/2009,2016.0,1613.0,5573.0,6658
464,27/8/2009,2017.0,800.0,1485.0,6659
465,2/9/2017,2017.0,527.0,1255.0,6660
466,18/2/2007,2007.0,466.0,565.0,6661
466,18/2/2007,2008.0,1245.0,2304.0,6662
466,18/2/2007,2009.0,265.0,800.0,6663
466,18/2/2007,2010.0,542.0,2093.0,6664
466,18/2/2007,2011.0,210.0,325.0,6665
466,18/2/2007,2012.0,1621.0,2917.0,6666
466,18/2/2007,2013.0,97.0,346.0,6667
466,18/2/2007,2014.0,1875.0,8814.0,6668
466,18/2/2007,2015.0,1143.0,2840.0,6669
466,18/2/2007,2016.0,1616.0,2101.0,6670
466,18/2/2007,2017.0,1564.0,4989.0,6671
467,12/1/2013,2013.0,1514.0,3453.0,6672
467,12/1/2013,2014.0,470.0,902.0,6673
467,12/1/2013,2015.0,1594.0,3513.0,6674
467,12/1/2013,2016.0,1708.0,3213.0,6675
467,12/1/2013,2017.0,108.0,349.0,6676
468,14/5/2012,2012.0,724.0,1249.0,6677
468,14/5/2012,2013.0,990.0,4935.0,6678
468,14/5/2012,2014.0,736.0,1247.0,6679
468,14/5/2012,2015.0,1635.0,3071.0,6680
468,14/5/2012,2016.0,669.0,2630.0,6681
468,14/5/2012,2017.0,855.0,2793.0,6682
469,12/7/1996,1996.0,325.0,1479.0,6683
469,12/7/1996,1997.0,206.0,589.0,6684
469,12/7/1996,1998.0,390.0,922.0,6685
469,12/7/1996,1999.0,528.0,1281.0,6686
469,12/7/1996,2000.0,1419.0,3769.0,6687
469,12/7/1996,2001.0,1571.0,6432.0,6688
469,12/7/1996,2002.0,125.0,578.0,6689
469,12/7/1996,2003.0,968.0,3968.0,6690
469,12/7/1996,2004.0,1695.0,6591.0,6691
469,12/7/1996,2005.0,160.0,227.0,6692
469,12/7/1996,2006.0,1798.0,4226.0,6693
469,12/7/1996,2007.0,838.0,1026.0,6694
469,12/7/1996,2008.0,1352.0,4123.0,6695
469,12/7/1996,2009.0,682.0,1584.0,6696
469,12/7/1996,2010.0,412.0,2007.0,6697
469,12/7/1996,2011.0,1727.0,8336.0,6698
469,12/7/1996,2012.0,608.0,2758.0,6699
469,12/7/1996,2013.0,700.0,2772.0,6700
469,12/7/1996,2014.0,1264.0,5458.0,6701
469,12/7/1996,2015.0,894.0,3672.0,6702
469,12/7/1996,2016.0,402.0,1780.0,6703
469,12/7/1996,2017.0,1665.0,4620.0,6704
470,8/4/1990,1990.0,186.0,678.0,6705
470,8/4/1990,1991.0,1661.0,6255.0,6706
470,8/4/1990,1992.0,1241.0,5483.0,6707
470,8/4/1990,1993.0,271.0,989.0,6708
470,8/4/1990,1994.0,292.0,920.0,6709
470,8/4/1990,1995.0,1142.0,2823.0,6710
470,8/4/1990,1996.0,340.0,1629.0,6711
470,8/4/1990,1997.0,155.0,763.0,6712
470,8/4/1990,1998.0,1645.0,5499.0,6713
470,8/4/1990,1999.0,889.0,1081.0,6714
470,8/4/1990,2000.0,433.0,2074.0,6715
470,8/4/1990,2001.0,1609.0,7403.0,6716
470,8/4/1990,2002.0,1446.0,1762.0,6717
470,8/4/1990,2003.0,1245.0,1358.0,6718
470,8/4/1990,2004.0,1126.0,1628.0,6719
470,8/4/1990,2005.0,158.0,169.0,6720
470,8/4/1990,2006.0,390.0,779.0,6721
470,8/4/1990,2007.0,1618.0,6856.0,6722
470,8/4/1990,2008.0,1273.0,5081.0,6723
470,8/4/1990,2009.0,391.0,674.0,6724
470,8/4/1990,2010.0,1464.0,1878.0,6725
470,8/4/1990,2011.0,975.0,1475.0,6726
470,8/4/1990,2012.0,562.0,2301.0,6727
470,8/4/1990,2013.0,767.0,2668.0,6728
470,8/4/1990,2014.0,1791.0,7272.0,6729
470,8/4/1990,2015.0,459.0,1213.0,6730
470,8/4/1990,2016.0,507.0,648.0,6731
470,8/4/1990,2017.0,1314.0,2843.0,6732
471,20/3/1990,1990.0,1536.0,7502.0,6733
471,20/3/1990,1991.0,200.0,683.0,6734
471,20/3/1990,1992.0,715.0,1660.0,6735
471,20/3/1990,1993.0,790.0,3921.0,6736
471,20/3/1990,1994.0,111.0,428.0,6737
471,20/3/1990,1995.0,449.0,855.0,6738
471,20/3/1990,1996.0,647.0,2870.0,6739
471,20/3/1990,1997.0,1650.0,2969.0,6740
471,20/3/1990,1998.0,1068.0,4256.0,6741
471,20/3/1990,1999.0,1099.0,3770.0,6742
471,20/3/1990,2000.0,1327.0,6552.0,6743
471,20/3/1990,2001.0,1448.0,6203.0,6744
471,20/3/1990,2002.0,1907.0,7844.0,6745
471,20/3/1990,2003.0,787.0,2401.0,6746
471,20/3/1990,2004.0,707.0,1852.0,6747
471,20/3/1990,2005.0,1818.0,8431.0,6748
471,20/3/1990,2006.0,582.0,1720.0,6749
471,20/3/1990,2007.0,442.0,2158.0,6750
471,20/3/1990,2008.0,1584.0,5818.0,6751
471,20/3/1990,2009.0,901.0,2361.0,6752
471,20/3/1990,2010.0,1140.0,3249.0,6753
471,20/3/1990,2011.0,895.0,1219.0,6754
471,20/3/1990,2012.0,1803.0,7100.0,6755
471,20/3/1990,2013.0,1399.0,1670.0,6756
471,20/3/1990,2014.0,1793.0,8260.0,6757
471,20/3/1990,2015.0,1472.0,3024.0,6758
471,20/3/1990,2016.0,430.0,487.0,6759
471,20/3/1990,2017.0,1564.0,3502.0,6760
472,8/2/1995,1995.0,458.0,2231.0,6761
472,8/2/1995,1996.0,690.0,2559.0,6762
472,8/2/1995,1997.0,1447.0,3020.0,6763
472,8/2/1995,1998.0,1484.0,3662.0,6764
472,8/2/1995,1999.0,1592.0,7010.0,6765
472,8/2/1995,2000.0,1619.0,2213.0,6766
472,8/2/1995,2001.0,264.0,855.0,6767
472,8/2/1995,2002.0,1162.0,4136.0,6768
472,8/2/1995,2003.0,1487.0,6717.0,6769
472,8/2/1995,2004.0,1706.0,7720.0,6770
472,8/2/1995,2005.0,601.0,2738.0,6771
472,8/2/1995,2006.0,712.0,2402.0,6772
472,8/2/1995,2007.0,538.0,2438.0,6773
472,8/2/1995,2008.0,1277.0,1446.0,6774
472,8/2/1995,2009.0,1709.0,8544.0,6775
472,8/2/1995,2010.0,1014.0,4714.0,6776
472,8/2/1995,2011.0,1181.0,4482.0,6777
472,8/2/1995,2012.0,1452.0,1800.0,6778
472,8/2/1995,2013.0,1607.0,5496.0,6779
472,8/2/1995,2014.0,1222.0,1711.0,6780
472,8/2/1995,2015.0,474.0,1858.0,6781
472,8/2/1995,2016.0,1761.0,5480.0,6782
472,8/2/1995,2017.0,906.0,4257.0,6783
473,22/8/2003,2003.0,123.0,322.0,6784
473,22/8/2003,2004.0,1315.0,1354.0,6785
473,22/8/2003,2005.0,616.0,1601.0,6786
473,22/8/2003,2006.0,617.0,994.0,6787
473,22/8/2003,2007.0,767.0,3324.0,6788
473,22/8/2003,2008.0,703.0,2186.0,6789
473,22/8/2003,2009.0,443.0,539.0,6790
473,22/8/2003,2010.0,312.0,1152.0,6791
473,22/8/2003,2011.0,148.0,208.0,6792
473,22/8/2003,2012.0,408.0,1428.0,6793
473,22/8/2003,2013.0,1329.0,2877.0,6794
473,22/8/2003,2014.0,372.0,648.0,6795
473,22/8/2003,2015.0,1357.0,6712.0,6796
473,22/8/2003,2016.0,1774.0,8645.0,6797
473,22/8/2003,2017.0,125.0,490.0,6798
474,10/2/2001,2001.0,589.0,2486.0,6799
474,10/2/2001,2002.0,491.0,1598.0,6800
474,10/2/2001,2003.0,840.0,906.0,6801
474,10/2/2001,2004.0,863.0,3610.0,6802
474,10/2/2001,2005.0,240.0,761.0,6803
474,10/2/2001,2006.0,1674.0,7440.0,6804
474,10/2/2001,2007.0,1050.0,2902.0,6805
474,10/2/2001,2008.0,1542.0,5209.0,6806
474,10/2/2001,2009.0,163.0,778.0,6807
474,10/2/2001,2010.0,1663.0,4013.0,6808
474,10/2/2001,2011.0,507.0,2127.0,6809
474,10/2/2001,2012.0,1105.0,2930.0,6810
474,10/2/2001,2013.0,1139.0,2301.0,6811
474,10/2/2001,2014.0,356.0,1419.0,6812
474,10/2/2001,2015.0,1385.0,4672.0,6813
474,10/2/2001,2016.0,541.0,2325.0,6814
474,10/2/2001,2017.0,1240.0,4270.0,6815
475,2/11/1996,1996.0,298.0,1215.0,6816
475,2/11/1996,1997.0,1436.0,7123.0,6817
475,2/11/1996,1998.0,184.0,279.0,6818
475,2/11/1996,1999.0,1229.0,3245.0,6819
475,2/11/1996,2000.0,1212.0,5089.0,6820
475,2/11/1996,2001.0,471.0,2048.0,6821
475,2/11/1996,2002.0,1521.0,3803.0,6822
475,2/11/1996,2003.0,1253.0,6005.0,6823
475,2/11/1996,2004.0,688.0,742.0,6824
475,2/11/1996,2005.0,298.0,646.0,6825
475,2/11/1996,2006.0,1658.0,4966.0,6826
475,2/11/1996,2007.0,272.0,588.0,6827
475,2/11/1996,2008.0,1571.0,6825.0,6828
475,2/11/1996,2009.0,461.0,2015.0,6829
475,2/11/1996,2010.0,577.0,1893.0,6830
475,2/11/1996,2011.0,908.0,1675.0,6831
475,2/11/1996,2012.0,238.0,246.0,6832
475,2/11/1996,2013.0,652.0,3054.0,6833
475,2/11/1996,2014.0,1613.0,2449.0,6834
475,2/11/1996,2015.0,660.0,2040.0,6835
475,2/11/1996,2016.0,697.0,2018.0,6836
475,2/11/1996,2017.0,1506.0,4717.0,6837
476,7/2/1993,1993.0,1583.0,2558.0,6838
476,7/2/1993,1994.0,1565.0,3538.0,6839
476,7/2/1993,1995.0,1175.0,2666.0,6840
476,7/2/1993,1996.0,179.0,458.0,6841
476,7/2/1993,1997.0,696.0,3291.0,6842
476,7/2/1993,1998.0,256.0,487.0,6843
476,7/2/1993,1999.0,1609.0,5652.0,6844
476,7/2/1993,2000.0,447.0,707.0,6845
476,7/2/1993,2001.0,526.0,1063.0,6846
476,7/2/1993,2002.0,441.0,1361.0,6847
476,7/2/1993,2003.0,451.0,1468.0,6848
476,7/2/1993,2004.0,1774.0,6004.0,6849
476,7/2/1993,2005.0,321.0,382.0,6850
476,7/2/1993,2006.0,1348.0,4801.0,6851
476,7/2/1993,2007.0,361.0,1096.0,6852
476,7/2/1993,2008.0,103.0,160.0,6853
476,7/2/1993,2009.0,578.0,1757.0,6854
476,7/2/1993,2010.0,1780.0,3412.0,6855
476,7/2/1993,2011.0,570.0,622.0,6856
476,7/2/1993,2012.0,903.0,2714.0,6857
476,7/2/1993,2013.0,1107.0,3931.0,6858
476,7/2/1993,2014.0,1622.0,6845.0,6859
476,7/2/1993,2015.0,504.0,2206.0,6860
476,7/2/1993,2016.0,1380.0,4319.0,6861
476,7/2/1993,2017.0,1518.0,3301.0,6862
477,6/3/1997,1997.0,711.0,1744.0,6863
477,6/3/1997,1998.0,907.0,3576.0,6864
477,6/3/1997,1999.0,1432.0,3799.0,6865
477,6/3/1997,2000.0,827.0,971.0,6866
477,6/3/1997,2001.0,1114.0,4497.0,6867
477,6/3/1997,2002.0,757.0,3598.0,6868
477,6/3/1997,2003.0,1882.0,3520.0,6869
477,6/3/1997,2004.0,1318.0,5214.0,6870
477,6/3/1997,2005.0,1498.0,2028.0,6871
477,6/3/1997,2006.0,1058.0,1518.0,6872
477,6/3/1997,2007.0,306.0,1294.0,6873
477,6/3/1997,2008.0,727.0,1162.0,6874
477,6/3/1997,2009.0,355.0,710.0,6875
477,6/3/1997,2010.0,361.0,1773.0,6876
477,6/3/1997,2011.0,668.0,1263.0,6877
477,6/3/1997,2012.0,1172.0,5264.0,6878
477,6/3/1997,2013.0,412.0,1313.0,6879
477,6/3/1997,2014.0,599.0,2726.0,6880
477,6/3/1997,2015.0,971.0,3982.0,6881
477,6/3/1997,2016.0,740.0,3003.0,6882
477,6/3/1997,2017.0,828.0,2595.0,6883
478,9/6/2000,2000.0,724.0,2721.0,6884
478,9/6/2000,2001.0,718.0,928.0,6885
478,9/6/2000,2002.0,1263.0,3022.0,6886
478,9/6/2000,2003.0,499.0,1875.0,6887
478,9/6/2000,2004.0,739.0,3084.0,6888
478,9/6/2000,2005.0,617.0,1166.0,6889
478,9/6/2000,2006.0,1849.0,8829.0,6890
478,9/6/2000,2007.0,294.0,556.0,6891
478,9/6/2000,2008.0,496.0,825.0,6892
478,9/6/2000,2009.0,1421.0,5206.0,6893
478,9/6/2000,2010.0,657.0,944.0,6894
478,9/6/2000,2011.0,451.0,1647.0,6895
478,9/6/2000,2012.0,961.0,1274.0,6896
478,9/6/2000,2013.0,1223.0,4167.0,6897
478,9/6/2000,2014.0,1599.0,6227.0,6898
478,9/6/2000,2015.0,738.0,1357.0,6899
478,9/6/2000,2016.0,303.0,807.0,6900
478,9/6/2000,2017.0,858.0,3901.0,6901
479,20/7/2010,2010.0,758.0,3782.0,6902
479,20/7/2010,2011.0,818.0,2043.0,6903
479,20/7/2010,2012.0,1767.0,8054.0,6904
479,20/7/2010,2013.0,1323.0,5948.0,6905
479,20/7/2010,2014.0,538.0,2152.0,6906
479,20/7/2010,2015.0,1534.0,4981.0,6907
479,20/7/2010,2016.0,783.0,3097.0,6908
479,20/7/2010,2017.0,1915.0,8771.0,6909
480,18/7/2009,2009.0,341.0,1594.0,6910
480,18/7/2009,2010.0,1245.0,2732.0,6911
480,18/7/2009,2011.0,1657.0,4799.0,6912
480,18/7/2009,2012.0,1696.0,6831.0,6913
480,18/7/2009,2013.0,508.0,1434.0,6914
480,18/7/2009,2014.0,1723.0,5090.0,6915
480,18/7/2009,2015.0,1697.0,3924.0,6916
480,18/7/2009,2016.0,1369.0,2412.0,6917
480,18/7/2009,2017.0,126.0,297.0,6918
481,18/1/1990,1990.0,1218.0,3134.0,6919
481,18/1/1990,1991.0,228.0,401.0,6920
481,18/1/1990,1992.0,1724.0,2521.0,6921
481,18/1/1990,1993.0,1496.0,4897.0,6922
481,18/1/1990,1994.0,531.0,1790.0,6923
481,18/1/1990,1995.0,156.0,252.0,6924
481,18/1/1990,1996.0,1050.0,4590.0,6925
481,18/1/1990,1997.0,1773.0,8710.0,6926
481,18/1/1990,1998.0,1189.0,3703.0,6927
481,18/1/1990,1999.0,823.0,2983.0,6928
481,18/1/1990,2000.0,283.0,1022.0,6929
481,18/1/1990,2001.0,957.0,3968.0,6930
481,18/1/1990,2002.0,634.0,2080.0,6931
481,18/1/1990,2003.0,1343.0,5840.0,6932
481,18/1/1990,2004.0,1309.0,2729.0,6933
481,18/1/1990,2005.0,546.0,1916.0,6934
481,18/1/1990,2006.0,1718.0,6001.0,6935
481,18/1/1990,2007.0,1162.0,2055.0,6936
481,18/1/1990,2008.0,1704.0,2174.0,6937
481,18/1/1990,2009.0,1275.0,3476.0,6938
481,18/1/1990,2010.0,1173.0,2471.0,6939
